Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped
48673,2016-12-11,COMPLETE,East Africa,Africa,SOM,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-12-13,First Class,2,1,Late delivery,DEBIT,50,2,100.0,-1.15
38901,2016-07-21,PENDING_PAYMENT,US Center,USCA,USA,Consumer,728,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,65.0,2016-07-23,First Class,2,1,Late delivery,PAYMENT,65,5,325.0,122.85
35911,2016-06-08,PROCESSING,US Center,USCA,USA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-06-10,Standard Class,2,4,Advance shipping,TRANSFER,400,1,399.98001,153.11
31133,2016-03-30,COMPLETE,Oceania,Pacific Asia,NZL,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-04-03,Standard Class,4,4,Shipping on time,DEBIT,50,1,50.0,16.84
57924,2017-04-25,PENDING_PAYMENT,Central America,LATAM,NIC,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-04-30,Standard Class,5,4,Late delivery,PAYMENT,50,3,150.0,65.21
26553,2016-01-23,COMPLETE,South Asia,Pacific Asia,IND,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-01-27,Standard Class,4,4,Shipping on time,DEBIT,130,1,129.99001,13.65
34152,2016-05-13,PROCESSING,US Center,USCA,USA,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-05-16,Second Class,3,2,Late delivery,TRANSFER,40,2,79.98,27.99
31056,2016-03-29,PENDING,Oceania,Pacific Asia,NZL,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-03-31,First Class,2,1,Late delivery,TRANSFER,50,1,49.98,19.73
26174,2016-01-18,COMPLETE,South Asia,Pacific Asia,BGD,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-01-23,Standard Class,5,4,Late delivery,DEBIT,200,1,199.99001,78.96
74768,2017-12-27,COMPLETE,Oceania,Pacific Asia,AUS,Home Office,1353,Porcelain crafts,Crafts,461.48,2017-12-31,Standard Class,4,4,Shipping on time,DEBIT,461,1,461.48001,132.91
15076,2015-08-09,PENDING,Northern Europe,Europe,GBR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-08-11,Standard Class,2,4,Advance shipping,TRANSFER,60,3,179.97,83.79
60575,2017-06-03,SUSPECTED_FRAUD,Central America,LATAM,NIC,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-06-09,Standard Class,6,4,Shipping canceled,TRANSFER,40,4,159.96001,44.53
29124,2016-03-01,CLOSED,Southeast Asia,Pacific Asia,PHL,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-03-06,Second Class,5,2,Late delivery,CASH,50,5,250.0,66.5
47294,2016-11-21,PENDING_PAYMENT,West Asia,Pacific Asia,TUR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-11-23,First Class,2,1,Late delivery,PAYMENT,60,4,239.96001,24.4
21607,2015-11-12,CLOSED,Southeast Asia,Pacific Asia,IDN,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-11-15,Standard Class,3,4,Advance shipping,CASH,130,1,129.99001,65.0
64589,2017-07-31,ON_HOLD,Southern Europe,Europe,ITA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-08-05,Standard Class,5,4,Late delivery,DEBIT,60,2,119.98,9.66
59052,2017-05-12,COMPLETE,South America,LATAM,ECU,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-05-15,Second Class,3,2,Late delivery,DEBIT,50,1,49.98,-4.24
45834,2016-10-31,PENDING_PAYMENT,Southern Africa,Africa,ZAF,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-11-05,Standard Class,5,4,Late delivery,PAYMENT,200,1,199.99001,6.0
8458,2015-05-04,COMPLETE,Central America,LATAM,HND,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-05-08,Second Class,4,2,Late delivery,DEBIT,50,5,249.89999,10.92
55650,2017-03-23,COMPLETE,Central America,LATAM,SLV,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-03-29,Second Class,6,2,Late delivery,DEBIT,50,4,199.92,23.51
7491,2015-04-20,CANCELED,Central America,LATAM,MEX,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-04-22,Standard Class,2,4,Shipping canceled,TRANSFER,200,1,199.99001,61.5
21,2015-01-01,PENDING,Central America,LATAM,MEX,Consumer,276,Under Armour Women's Ignite Slide,Electronics,31.99,2015-01-03,First Class,2,1,Late delivery,TRANSFER,32,4,127.96,26.23
47816,2016-11-28,COMPLETE,Eastern Europe,Europe,RUS,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-11-30,Standard Class,2,4,Advance shipping,DEBIT,130,1,129.99001,37.75
58724,2017-05-07,COMPLETE,Central America,LATAM,MEX,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-05-12,Second Class,5,2,Late delivery,DEBIT,60,5,299.95001,82.62
47657,2016-11-26,PROCESSING,West Asia,Pacific Asia,TUR,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-11-28,First Class,2,1,Late delivery,TRANSFER,50,4,200.0,97.02
59715,2017-05-21,PENDING_PAYMENT,Central America,LATAM,MEX,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-05-27,Standard Class,6,4,Late delivery,PAYMENT,300,1,299.98001,94.74
20707,2015-10-30,PENDING,Oceania,Pacific Asia,AUS,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-11-02,Standard Class,3,4,Advance shipping,TRANSFER,130,1,129.99001,7.98
71600,2017-11-11,CLOSED,Southeast Asia,Pacific Asia,PHL,Consumer,1354,DVDs,DVDs,164.38,2017-11-17,Standard Class,6,4,Late delivery,CASH,164,1,164.38,13.3
67880,2017-09-17,CLOSED,Northern Europe,Europe,GBR,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-09-23,Second Class,6,2,Late delivery,CASH,400,1,399.98001,34.85
14013,2015-07-24,PROCESSING,Southern Europe,Europe,ITA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-07-25,Same Day,1,0,Late delivery,TRANSFER,100,1,99.99,-27.3
44110,2016-10-05,COMPLETE,Canada,USCA,CAN,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-10-07,First Class,2,1,Late delivery,DEBIT,50,2,99.96,6.4
4791,2015-03-11,PROCESSING,Central America,LATAM,HND,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-03-13,Second Class,2,2,Shipping on time,TRANSFER,50,1,49.98,24.49
2869,2015-02-11,PENDING,Central America,LATAM,MEX,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-02-16,Standard Class,5,4,Late delivery,TRANSFER,40,5,199.95,14.96
70740,2017-10-29,COMPLETE,Southern Europe,Europe,ITA,Corporate,1351,Dell Laptop,Computers,1500.0,2017-10-31,First Class,2,1,Late delivery,DEBIT,1500,1,1500.0,112.5
5374,2015-03-20,PROCESSING,Central America,LATAM,MEX,Consumer,276,Under Armour Women's Ignite Slide,Electronics,31.99,2015-03-22,First Class,2,1,Late delivery,TRANSFER,32,1,31.99,5.9
61236,2017-06-12,PENDING,Central America,LATAM,MEX,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-06-14,Standard Class,2,4,Advance shipping,TRANSFER,50,2,99.96,10.84
32854,2016-04-24,CLOSED,East of USA,USCA,USA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-04-25,Same Day,1,0,Late delivery,CASH,130,1,129.99001,-8.58
17392,2015-09-11,COMPLETE,Southern Europe,Europe,ESP,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-09-14,Standard Class,3,4,Advance shipping,DEBIT,60,4,239.96001,36.09
57848,2017-04-24,CLOSED,Central America,LATAM,MEX,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-04-28,Standard Class,4,4,Shipping on time,CASH,130,1,129.99001,31.59
8308,2015-05-02,COMPLETE,Central America,LATAM,NIC,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-05-06,Standard Class,4,4,Shipping on time,DEBIT,50,2,100.0,42.77
55913,2017-03-27,COMPLETE,Central America,LATAM,GTM,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-03-27,Same Day,0,0,Shipping on time,DEBIT,50,2,100.0,9.61
17395,2015-09-11,CLOSED,Western Europe,Europe,FRA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-09-17,Standard Class,6,4,Late delivery,CASH,50,4,200.0,85.54
27736,2016-02-09,PENDING,Southeast Asia,Pacific Asia,PHL,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-02-11,Second Class,2,2,Shipping on time,TRANSFER,50,1,49.98,12.6
75636,2018-01-09,PENDING_PAYMENT,South Asia,Pacific Asia,PAK,Consumer,1359,Adult dog supplies,Pet Supplies,84.4,2018-01-11,Second Class,2,2,Shipping on time,PAYMENT,84,1,84.4,14.59
17810,2015-09-17,COMPLETE,Northern Europe,Europe,SWE,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-09-23,Second Class,6,2,Late delivery,DEBIT,50,5,249.89999,117.45
15439,2015-08-14,CLOSED,Western Europe,Europe,FRA,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-08-19,Standard Class,5,4,Late delivery,CASH,100,3,299.97,80.9
52454,2017-02-04,PENDING_PAYMENT,South America,LATAM,BRA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-02-09,Standard Class,5,4,Late delivery,PAYMENT,200,1,199.99001,65.1
51178,2017-01-17,SUSPECTED_FRAUD,West Asia,Pacific Asia,TUR,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-01-21,Standard Class,4,4,Shipping canceled,TRANSFER,130,1,129.99001,50.83
26613,2016-01-24,COMPLETE,Oceania,Pacific Asia,AUS,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-01-26,First Class,2,1,Late delivery,DEBIT,60,1,59.99,24.48
42871,2016-09-17,COMPLETE,North Africa,Africa,SDN,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-09-19,Standard Class,2,4,Advance shipping,DEBIT,60,1,59.99,20.58
53906,2017-02-25,PENDING_PAYMENT,South America,LATAM,VEN,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-02-27,Standard Class,2,4,Advance shipping,PAYMENT,60,1,59.99,0.45
70866,2017-10-31,PROCESSING,Northern Europe,Europe,GBR,Corporate,1352,Industrial consumer electronics,Consumer Electronics,252.88,2017-11-02,Second Class,2,2,Shipping on time,TRANSFER,253,1,252.88,57.35
36349,2016-06-14,COMPLETE,South of  USA,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-06-19,Standard Class,5,4,Late delivery,DEBIT,60,1,59.99,7.65
15545,2015-08-15,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,116,Nike Men's Comfort 2 Slide,Tennis & Racquet,44.99,2015-08-21,Standard Class,6,4,Late delivery,PAYMENT,45,1,44.99,11.35
9194,2015-05-15,COMPLETE,Central America,LATAM,MEX,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-05-20,Standard Class,5,4,Late delivery,DEBIT,400,1,399.98001,111.99
2240,2015-02-02,PENDING_PAYMENT,Caribbean,LATAM,CUB,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-02-08,Standard Class,6,4,Late delivery,PAYMENT,50,2,99.96,32.77
38859,2016-07-21,PENDING,US Center,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-07-26,Standard Class,5,4,Late delivery,TRANSFER,60,4,239.96001,62.39
46611,2016-11-11,PENDING_PAYMENT,Canada,USCA,CAN,Home Office,771,Clicgear Rovic Cooler Bag,Golf Gloves,39.99,2016-11-13,First Class,2,1,Late delivery,PAYMENT,40,1,39.99,15.52
58019,2017-04-26,PENDING,Central America,LATAM,SLV,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-05-01,Standard Class,5,4,Late delivery,TRANSFER,50,2,99.96,31.42
38565,2016-07-16,PROCESSING,South of  USA,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-07-22,Standard Class,6,4,Late delivery,TRANSFER,50,3,149.94,69.09
34670,2016-05-21,COMPLETE,East of USA,USCA,USA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-05-27,Standard Class,6,4,Late delivery,DEBIT,200,1,199.99001,89.28
62115,2017-06-25,PENDING,Southern Europe,Europe,ESP,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-07-01,Standard Class,6,4,Late delivery,TRANSFER,50,2,100.0,-145.5
64717,2017-08-02,PENDING,Western Europe,Europe,FRA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-08-03,Same Day,1,0,Late delivery,TRANSFER,400,1,399.98001,39.84
16319,2015-08-27,PENDING_PAYMENT,Southern Europe,Europe,ITA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-09-01,Second Class,5,2,Late delivery,PAYMENT,60,4,239.96001,-133.9
9513,2015-05-19,ON_HOLD,South America,LATAM,COL,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-05-23,Standard Class,4,4,Shipping on time,DEBIT,200,1,199.99001,63.0
2452,2015-02-05,COMPLETE,Central America,LATAM,HND,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-02-08,Standard Class,3,4,Advance shipping,DEBIT,130,1,129.99001,54.14
35838,2016-06-07,PENDING,US Center,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-06-11,Standard Class,4,4,Shipping on time,TRANSFER,50,3,149.94,56.38
20703,2015-10-30,PROCESSING,South Asia,Pacific Asia,IND,Home Office,567,adidas Men's Germany Black Crest Away Tee,Girls' Apparel,25.0,2015-11-03,Standard Class,4,4,Shipping on time,TRANSFER,25,3,75.0,10.04
65331,2017-08-11,PROCESSING,Northern Europe,Europe,GBR,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-08-13,Standard Class,2,4,Advance shipping,TRANSFER,40,4,159.96001,38.99
32700,2016-04-22,CLOSED,East of USA,USCA,USA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-04-28,Standard Class,6,4,Late delivery,CASH,130,1,129.99001,36.4
57884,2017-04-24,PENDING_PAYMENT,South America,LATAM,BRA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-04-29,Standard Class,5,4,Late delivery,PAYMENT,200,1,199.99001,58.81
24156,2015-12-19,PROCESSING,Oceania,Pacific Asia,AUS,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-12-21,Second Class,2,2,Shipping on time,TRANSFER,200,1,199.99001,45.65
26426,2016-01-21,COMPLETE,Eastern Asia,Pacific Asia,CHN,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-01-23,Second Class,2,2,Shipping on time,DEBIT,300,1,299.98001,-67.47
17328,2015-09-10,CLOSED,Western Europe,Europe,FRA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-09-14,Standard Class,4,4,Shipping on time,CASH,50,5,249.89999,111.33
10034,2015-05-27,CLOSED,South America,LATAM,BRA,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-05-29,First Class,2,1,Late delivery,CASH,40,3,119.97,32.75
7783,2015-04-24,COMPLETE,South America,LATAM,ECU,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-04-28,Second Class,4,2,Late delivery,DEBIT,100,5,499.95001,184.23
24683,2015-12-27,PENDING_PAYMENT,Oceania,Pacific Asia,AUS,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-12-29,First Class,2,1,Late delivery,PAYMENT,300,1,299.98001,-174.36
58947,2017-05-10,PROCESSING,Central America,LATAM,HND,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-05-13,Standard Class,3,4,Advance shipping,TRANSFER,50,2,99.96,-67.47
29234,2016-03-02,COMPLETE,South Asia,Pacific Asia,IND,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-03-07,Second Class,5,2,Late delivery,DEBIT,50,3,149.94,44.08
69899,2017-10-17,PROCESSING,Western Europe,Europe,FRA,Consumer,1349,Web Camera,Cameras,452.04,2017-10-22,Standard Class,5,4,Late delivery,TRANSFER,452,1,452.04001,140.31
8479,2015-05-04,CLOSED,South America,LATAM,BRA,Home Office,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-05-06,First Class,2,1,Late delivery,CASH,100,3,299.97,101.27
41769,2016-09-01,COMPLETE,East Africa,Africa,ZMB,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-09-02,Same Day,1,0,Late delivery,DEBIT,60,1,59.99,17.16
55537,2017-03-21,PENDING_PAYMENT,Central America,LATAM,MEX,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-03-24,Standard Class,3,4,Advance shipping,PAYMENT,300,1,299.98001,100.38
3148,2015-02-15,PENDING_PAYMENT,Central America,LATAM,MEX,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-02-19,Standard Class,4,4,Shipping on time,PAYMENT,400,1,399.98001,24.6
65364,2017-08-12,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-08-17,Second Class,5,2,Late delivery,PAYMENT,60,4,239.96001,73.81
13751,2015-07-20,COMPLETE,Western Europe,Europe,DEU,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-07-22,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,49.28
62847,2017-07-06,COMPLETE,Western Europe,Europe,DEU,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-07-09,Standard Class,3,4,Advance shipping,DEBIT,200,1,199.99001,73.92
66674,2017-08-31,COMPLETE,Northern Europe,Europe,IRL,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-09-05,Second Class,5,2,Late delivery,DEBIT,60,3,179.97,75.59
64974,2017-08-06,PENDING,Western Europe,Europe,FRA,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-08-11,Standard Class,5,4,Late delivery,TRANSFER,130,1,129.99001,36.19
54224,2017-03-02,ON_HOLD,Caribbean,LATAM,CUB,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-03-07,Standard Class,5,4,Late delivery,DEBIT,60,2,119.98,-27.0
28149,2016-02-15,CANCELED,Southeast Asia,Pacific Asia,PHL,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-02-20,Second Class,5,2,Shipping canceled,TRANSFER,50,3,150.0,52.27
43262,2016-09-23,PENDING_PAYMENT,West Africa,Africa,NGA,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-09-25,First Class,2,1,Late delivery,PAYMENT,40,2,79.98,21.77
33316,2016-05-01,PROCESSING,West of USA,USCA,USA,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-05-03,Second Class,2,2,Shipping on time,TRANSFER,50,5,249.89999,47.16
45700,2016-10-29,PENDING_PAYMENT,South Asia,Pacific Asia,IRN,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-11-04,Standard Class,6,4,Late delivery,PAYMENT,130,1,129.99001,-10.79
29642,2016-03-08,COMPLETE,Oceania,Pacific Asia,AUS,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-03-10,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,24.25
36229,2016-06-12,CLOSED,West of USA,USCA,USA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-06-17,Standard Class,5,4,Late delivery,CASH,400,1,399.98001,-118.43
57007,2017-04-12,COMPLETE,Central America,LATAM,SLV,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-04-15,Second Class,3,2,Late delivery,DEBIT,50,3,150.0,55.13
50978,2017-01-14,CLOSED,North Africa,Africa,DZA,Home Office,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-01-18,Standard Class,4,4,Shipping on time,CASH,200,1,199.99001,47.5
28083,2016-02-14,ON_HOLD,Eastern Asia,Pacific Asia,CHN,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-02-18,Standard Class,4,4,Shipping on time,DEBIT,50,2,99.96,27.15
10019,2015-05-27,PENDING,South America,LATAM,BRA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-06-01,Second Class,5,2,Late delivery,TRANSFER,100,3,299.97,136.61
19104,2015-10-06,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-10-11,Standard Class,5,4,Late delivery,PAYMENT,50,3,150.0,46.8
4727,2015-03-10,PENDING_PAYMENT,Central America,LATAM,HND,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-03-13,Second Class,3,2,Late delivery,PAYMENT,50,5,250.0,-161.07
68103,2017-09-21,COMPLETE,Western Europe,Europe,DEU,Corporate,61,Diamondback Girls' Clarity 24 Hybrid Bike 201,Basketball,299.99,2017-09-25,Standard Class,4,4,Shipping on time,DEBIT,300,1,299.98999,88.2
36240,2016-06-13,PENDING_PAYMENT,US Center,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-06-19,Standard Class,6,4,Late delivery,PAYMENT,50,2,99.96,32.33
58058,2017-04-27,COMPLETE,Central America,LATAM,MEX,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-04-29,First Class,2,1,Late delivery,DEBIT,130,1,129.99001,31.94
23650,2015-12-12,SUSPECTED_FRAUD,South Asia,Pacific Asia,IND,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-12-18,Standard Class,6,4,Shipping canceled,TRANSFER,130,1,129.99001,24.92
49078,2016-12-17,PENDING_PAYMENT,East Africa,Africa,MDG,Corporate,804,Glove It Women's Imperial Golf Glove,Golf Balls,19.99,2016-12-21,Standard Class,4,4,Shipping on time,PAYMENT,20,3,59.97,17.39
63034,2017-07-09,PENDING,Western Europe,Europe,NLD,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-07-11,First Class,2,1,Late delivery,TRANSFER,60,5,299.95001,143.98
36560,2016-06-17,PROCESSING,US Center,USCA,USA,Consumer,778,Bag Boy Beverage Holder,Golf Gloves,24.99,2016-06-19,First Class,2,1,Late delivery,TRANSFER,25,1,24.99,1.5
14307,2015-07-28,COMPLETE,Northern Europe,Europe,GBR,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-07-30,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,-158.26
49635,2016-12-25,PENDING_PAYMENT,Southern Africa,Africa,ZAF,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-12-27,First Class,2,1,Late delivery,PAYMENT,300,1,299.98001,79.19
